audio_filepath	transcript	duration
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0009.flac	the boys took the stump one quickly cut up the unfortunate little animal and each boy swallowed a bit often the dare is to eat some very untoothsome morsel	9.305
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0010.flac	when the paper is decayed you will find your wish in its place	3.32
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0011.flac	after all are collected the paper is secretly buried face downward and then dug up after two or three months when money is sometimes found under it	7.585
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0012.flac	and the one who calls first is to receive a gift from the other	3.56
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0013.flac	they will quarrel children avert this catastrophe by exclaiming bread and butter which is a counter charm on the other hand if they say pepper and salt the quarrel is made doubly certain	10.795
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0014.flac	in country towns when girls are walking with young men	3.03
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0015.flac	and as a token of indifference in such a case one girl will cast a meaning look on her companion as much as to say he does not care for you to use the local phrase it would be said so and so is mad with naming the girl	13.67
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0016.flac	i think however that i rather liked to suppose it true and firmly believed in the explanation	5.015
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0017.flac	thus in croquet no child in a town near boston would take the red ball because it was supposed to mean hate	6.535
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0018.flac	pink and blue he'll catch you	2.18
/home4/khanhnd/LibriSpeech/train-clean-100/1183/128659/1183-128659-0019.flac	prevent the stitch in the side which is liable to be induced by running by means of holding a pebble under the tongue	6.055
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0002.flac	doctors lawyers mechanics ministers laboring men bankers and all classes	4.56
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0003.flac	have you cancer tumors ulcers abscesses fever sores goitre catarrh salt rheum rheumatism piles eczema scald head or scrofula in any form ask your druggist for mixer's cancer and scrofula syrup	14.165
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0005.flac	a convenient cake that insures beautiful teeth	2.445
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0007.flac	note if your druggist does not have these goods send price to us we will forward them prepaid guaranteed under the food and drug act june thirtieth nineteen o six	9.09
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0008.flac	delays are dangerous unexpected changes are apt to bring on coughs and colds mares cough balsam	6.775
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0009.flac	if you have children you ought to have a bottle of this medicine on the mantel	3.535
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0010.flac	mares cathartic capsules tone the stomach help the liver and clean the bowels for women orange blossom doctor j a mc gill's famous female suppositories are a famous remedy for all female diseases	14.15
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0011.flac	the orange blossom is simple and harmless every lady can treat herself suffering women call and get a free sample and book telling how at the store where you got this book one dollar grube's method after three minutes no pain	14.81
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0012.flac	for complete eradication of toe corns sole corns bunions callouses soft corns heel corns kills the seed leaves smooth skin one drop corn remover advise no cutting with knife use eraser to remove hard part	13.84
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133255/1183-133255-0013.flac	debilitation stomach and bowel trouble of both infants and adults hysteria fainting spells insomnia sleeplessness and poor assimilation of food	9.085
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0000.flac	wright's rheumatic remedy wright's catarrhal balm two great medicines these well known canadian medicines are of a high order of excellence and of the greatest value prompt in action and relief try a bottle of wright's rheumatic remedy for your rheumatism	14.955
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0001.flac	very soon puts the patient on the road to ease and comfort a truly wonderful medicine one dose a day usually one bottle sufficient just one dollar	9.955
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0002.flac	it clears out the head stops the ringing noises heals the tender places keeps the germ away gives the clear voice clean throat and free air passages just a little on the finger tip inserted in the nostril during the day and upon retiring works wonders	14.19
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0003.flac	keep a box handy it saves the doctor bill fifty cents per box	4.435
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0004.flac	one of the things worth knowing is that doctor j d kellogg's asthma remedy does relieve asthma and hay fever twenty five cents and one dollar free sample on request	9.89
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0006.flac	we are headquarters for a p w brand toilet paper a light soft tissue of the finest quality made from absolutely clean pure stock we will deliver anywhere in the city ten thousand sheets and a handsome nickel plated holder for the sum of one dollar	14.85
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0008.flac	most economical and effective remedy	2.205
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0009.flac	test it yourself free a real hair restorative	3.485
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0010.flac	luxuriance and color better than any argument is the restorative itself for you to try we are only too glad to throw ourselves wholly on the merits of golden rule hair restorative so we years ago set aside thousands of dollars to spend on big free sample bottles	14.685
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0011.flac	this would be reckless extravagance	2.21
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0012.flac	we know the annoyance of having one's hair fall and turn gray perhaps while you are still young	5.055
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0014.flac	waking them up toning them up rejuvenating them until they are rendered lively and vigorous as in youth the obvious result is that the growth of the hair is promoted hair can starve and wither like any plant that gets its life from its roots if the roots are vigorous and healthy the hair is bound to be natural	14.925
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0015.flac	we want you to accept a large sample bottle with our compliments we want you to know what a remarkable remedy this is if you don't need it yourself get it for some friend the truth is however that everyone should use golden rule hair restorative as a dressing for the hair to keep it healthy	14.675
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0016.flac	just as you use a dentrifice to keep the teeth dainty and healthy get this bottle and try it remember its continued use tends to stop hair from falling by promoting a vigorous growth of healthy hair remember that it restores color to the hair	12.545
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0017.flac	and the bottle will come by first mail in a plain wrapper with full explanations	4.285
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0018.flac	have you piles why suffer longer when rossman's pile cure is at hand	5.5
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0019.flac	was operated upon for hemorrhoids and was all right for three months when itching developed went to the hospital where i was told i had itching piles	7.35
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0020.flac	invigorates the liver and kidneys unsurpassed for general debility nervous weakness stomach troubles kidney affections and general break down the quick beneficial results obtained from the use of root juice is surprising thousands of people throughout the country	14.48
/home4/khanhnd/LibriSpeech/train-clean-100/1183/133256/1183-133256-0021.flac	the compound is certainly a remarkable tonic stomachic and seems to benefit from the very start all who take it	6.24
